TEmpoAberturaMilisegundos:30000
TempoAbertura TempoGastoNaFila TempoOcioso 
860700000 959101018 1820321110
860730000 959591110 1820854192
860760000 960094192 1821394256
860790000 960604256 1821997354
860820000 961177354 1822608407
860850000 961758407 1823155470
860880000 962275470 1823693538
860910000 962783538 1824234637
860940000 963294637 1824781704
860970000 963811704 1825308760
861000000 964308760 1825835845
861030000 964805845 1826373935
861060000 965313935 1826977952
861090000 965887952 1827589024
861120000 966469024 1828136108
861150000 966986108 1828678124
861180000 967498124 1829225204
861210000 968015204 1829758302
861240000 968518302 1830298382
861270000 969028382 1830825440
861300000 969525440 1831352527
861330000 970022527 1831874532
861360000 970514532 1832394625
861390000 971004625 1832998661
861420000 971578661 1833609752
861450000 972159752 1834157754
861480000 972677754 1834699787
861510000 973189787 1835246884
861540000 973706884 1835785890
861570000 974215890 1836319904
861600000 974719904 1836860000
861630000 975230000 1837387059
861660000 975727059 1837914147
861690000 976224147 1838437147
861720000 976717147 1838985165
861750000 977235165 1839527217
861780000 977747217 1840131271
861810000 978321271 1840743280
861840000 978903280 1841282303
861870000 979412303 1841823316
861900000 979923316 1842357346
861930000 980427346 1842905363
861960000 980945363 1843432424
861990000 981442424 1843959514
862020000 981939514 1844481520
862050000 982431520 1844996523
862080000 982916523 1845513608
862110000 983403608 1846125637
862140000 983985637 1846729708
862170000 984559708 1847270738
862200000 985070738 1847818771
862230000 985588771 1848357810
862260000 986097810 1848899878
862290000 986609878 1849433924
862320000 987113924 1849981958
862350000 987631958 1850509023
862380000 988129023 1851036115
862410000 988626115 1851559116
862440000 989119116 1852074120
862470000 989604120 1852593145
862500000 990093145 1853128206
862530000 990598206 1853655222
862560000 991095222 1854259316
862590000 991669316 1854871362
862620000 992251362 1855412408
862650000 992762408 1855960456
862680000 993280456 1856499510
862710000 993789510 1857041593
862740000 994301593 1857575654
862770000 994805654 1858102721
862800000 995302721 1858629814
862830000 995799814 1859151821
862860000 996291821 1859668907
862890000 996778907 1860206971
862920000 997286971 1860819038
862950000 997869038 1861424052
862980000 998444052 1861972117
863010000 998962117 1862511188
863040000 999471188 1863054188
863070000 999984188 1863602279
863100000 1000502279 1864136356
863130000 1001006356 1864677418
863160000 1001517418 1865204513
863190000 1002014513 1865731581
863220000 1002511581 1866343667
863250000 1003093667 1866948699
863280000 1003668699 1867497708
863310000 1004187708 1868040725
863340000 1004700725 1868581804
863370000 1005211804 1869120891
863400000 1005720891 1869654984
863430000 1006224984 1870203064
863460000 1006743064 1870730134
863490000 1007240134 1871257231
863520000 1007737231 1871261253
863550000 1007711253 1871783261
863580000 1008203261 1872298266
863610000 1008688266 1872903319
863640000 1009263319 1873516325
863670000 1009846325 1874064422
863700000 1010364422 1874604426
863730000 1010874426 1875147460
863760000 1011387460 1875682469
863790000 1011892469 1876223564
863820000 1012403564 1876772589
863850000 1012922589 1877299661
863880000 1013419661 1877826760
863910000 1013916760 1878349763
863940000 1014409763 1878954833
863970000 1014984833 1879567855
864000000 1015567855 1880107874
864030000 1016077874 1880650923
864060000 1016590923 1881199934
864090000 1017109934 1881741943
864120000 1017621943 1882290982
864150000 1018140982 1882826004
864180000 1018646004 1882826011
864210000 1018616011 1883353085
864240000 1019113085 1883881086
864270000 1019611086 1884416126
864300000 1020116126 1885021212
864330000 1020691212 1885634250
864360000 1021274250 1886177315
864390000 1021787315 1886719340
864420000 1022299340 1887268395
864450000 1022818395 1887817421
864480000 1023337421 1888357455
864510000 1023847455 1888884531
864540000 1024344531 1889412533
864570000 1024842533 1889935537
864600000 1025335537 1890458611
864630000 1025828611 1891064615
864660000 1026404615 1891677671
864690000 1026987671 1892219714
864720000 1027499714 1892762796
864750000 1028012796 1893311838
864780000 1028531838 1893851888
864810000 1029041888 1894400959
864840000 1029560959 1894936014
864870000 1030066014 1895464018
864900000 1030564018 1895991095
864930000 1031061095 1896514170
864960000 1031554170 1897127246
864990000 1032137246 1897733269
865020000 1032713269 1898282328
865050000 1033232328 1898817400
865080000 1033737400 1899366488
865110000 1034256488 1899906554
865140000 1034766554 1900449652
865170000 1035279652 1900991711
865200000 1035791711 1901518790
865230000 1036288790 1902046796
865260000 1036786796 1902563886
865290000 1037273886 1903085896
865320000 1037765896 1903698991
865350000 1038348991 1904305032
865380000 1038925032 1904845116
865410000 1039435116 1905389132
865440000 1039949132 1905931208
865470000 1040461208 1906480283
865500000 1040980283 1907015371
865530000 1041485371 1907565375
865560000 1042005375 1908093384
865590000 1042503384 1908620465
865620000 1043000465 1909143470
865650000 1043493470 1909666546
865680000 1043986546 1910201612
865710000 1044491612 1910807671
865740000 1045067671 1911357693
865770000 1045587693 1911971705
865800000 1046171705 1912507710
865830000 1046677710 1913049803
865860000 1047189803 1913593835
865890000 1047703835 1914142925
865920000 1048222925 1914683024
865950000 1048733024 1915210107
865980000 1049230107 1915738117
866010000 1049728117 1916260128
866040000 1050220128 1916866209
866070000 1050796209 1917480240
866100000 1051380240 1918021256
866130000 1051891256 1918571262
866160000 1052411262 1919115310
866190000 1052925310 1919658319
866220000 1053438319 1920208357
866250000 1053958357 1920744377
866280000 1054464377 1921271462
866310000 1054961462 1921799474
866340000 1055459474 1922320474
866370000 1055950474 1922926573
866400000 1056526573 1923540622
866430000 1057110622 1924084688
866460000 1057624688 1924634710
866490000 1058144710 1925175741
866520000 1058655741 1925711776
866550000 1059161776 1926254800
866580000 1059674800 1926804853
866610000 1060194853 1927332867
866640000 1060692867 1927859953
866670000 1061189953 1928381965
866700000 1061681965 1928896975
866730000 1062166975 1929511044
866760000 1062751044 1930118062
866790000 1063328062 1930659110
866820000 1063839110 1931203193
866850000 1064353193 1931739245
866880000 1064859245 1932282286
866910000 1065372286 1932832356
866940000 1065892356 1933382394
866970000 1066412394 1933909482
867000000 1066909482 1934437498
867030000 1067407498 1934960505
867060000 1067900505 1935475516
867090000 1068385516 1935998594
867120000 1068878594 1936605631
867150000 1069455631 1937219717
867180000 1070039717 1937764717
867210000 1070554717 1938314771
867240000 1071074771 1938855835
867270000 1071585835 1939398892
867300000 1072098892 1939948978
867330000 1072618978 1940485045
867360000 1073125045 1941012135
867390000 1073622135 1941540152
867420000 1074120152 1942063160
867450000 1074613160 1942585173
867480000 1075105173 1943200178
867510000 1075690178 1943743254
867540000 1076203254 1944350309
867570000 1076780309 1944900380
867600000 1077300380 1945451383
867630000 1077821383 1945992463
867660000 1078332463 1946537479
867690000 1078847479 1947073562
867720000 1079353562 1947601582
867750000 1079851582 1948128673
867780000 1080348673 1948645766
867810000 1080835766 1949164798
867840000 1081324798 1949691821
867870000 1081821821 1950298892
867900000 1082398892 1950913913
867930000 1082983913 1951455009
867960000 1083495009 1951991108
867990000 1084001108 1952541194
868020000 1084521194 1953084285
868050000 1085034285 1953635303
868080000 1085555303 1954162396
868110000 1086052396 1954690417
868140000 1086550417 1955212431
868170000 1087042431 1955731464
868200000 1087531464 1956254543
868230000 1088024543 1956869581
868260000 1088609581 1957476668
868290000 1089186668 1958020675
868320000 1089700675 1958571709
868350000 1090221709 1959116779
868380000 1090736779 1959653793
868410000 1091243793 1960204793
868440000 1091764793 1960731888
868470000 1092261888 1961259910
868500000 1092759910 1961874968
868530000 1093344968 1962482974
868560000 1093922974 1963025021
868590000 1094435021 1963576037
868620000 1094956037 1964121123
868650000 1095471123 1964672173
868680000 1095992173 1965209202
868710000 1096499202 1965753224
868740000 1097013224 1966281249
868770000 1097511249 1966808346
868800000 1098008346 1967330361
868830000 1098500361 1967876365
868860000 1099016365 1968484388
868890000 1099594388 1969099463
868920000 1100179463 1969641527
868950000 1100691527 1970178573
868980000 1101198573 1970729639
869010000 1101719639 1971280670
869040000 1102240670 1971807768
869070000 1102737768 1972335794
869100000 1103235794 1972943835
869130000 1103813835 1973558928
869160000 1104398928 1974103006
869190000 1104913006 1974654090
869220000 1105434090 1975196170
869250000 1105946170 1975742190
869280000 1106462190 1976293236
869310000 1106983236 1976830297
869340000 1107490297 1977358297
869370000 1107988297 1977886325
869400000 1108486325 1978409336
869430000 1108979336 1978931352
869460000 1109471352 1979539412
869490000 1110049412 1980155423
869520000 1110635423 1980706486
869550000 1111156486 1981252523
869580000 1111672523 1981789601
869610000 1112179601 1982333695
869640000 1112693695 1982885695
869670000 1113215695 1983427790
869700000 1113727790 1983955793
869730000 1114225793 1984483823
869760000 1114723823 1984487846
869790000 1114697846 1985008850
869820000 1115188850 1985616929
869850000 1115766929 1986232959
869880000 1116352959 1986775971
869910000 1116865971 1987320982
869940000 1117380982 1987872061
869970000 1117902061 1988418114
870000000 1118418114 1988955208
870030000 1118925208 1989507224
870060000 1119447224 1990035229
870090000 1119945229 1990563260
870120000 1120443260 1991085277
870150000 1120935277 1991701326
870180000 1121521326 1992309422
870210000 1122099422 1992855492
870240000 1122615492 1993407525
870270000 1123137525 1993952552
870300000 1123652552 1994503646
870330000 1124173646 1995046673
870360000 1124686673 1995584682
870390000 1125194682 1996112716
870420000 1125692716 1996640723
870450000 1126190723 1997163735
870480000 1126683735 1997685753
870510000 1127175753 1998294769
870540000 1127754769 1998910836
870570000 1128340836 1999453880
870600000 1128853880 2000005890
870630000 1129375890 2000551976
870660000 1129891976 2001090001
870690000 1130400001 2001635044
870720000 1130915044 2002187093
870750000 1131437093 2002715102
870780000 1131935102 2003253178
870810000 1132443178 2003781213
870840000 1132941213 2004304226
870870000 1133434226 2004819242
870900000 1133919242 2005435330
870930000 1134505330 2005987359
870960000 1135027359 2006596393
870990000 1135606393 2007139455
871020000 1136119455 2007686458
871050000 1136636458 2008224500
871080000 1137144500 2008769560
871110000 1137659560 2009321625
871140000 1138181625 2009849636
871170000 1138679636 2010377673
871200000 1139177673 2010899692
871230000 1139669692 2011418729
871260000 1140158729 2011945757
871290000 1140655757 2012554808
871320000 1141234808 2013171813
871350000 1141821813 2013718832
871380000 1142338832 2014263908
871410000 1142853908 2014815989
871440000 1143375989 2015368033
871470000 1143898033 2015911110
871500000 1144411110 2016449166
871530000 1144919166 2016977178
871560000 1145417178 2017505216
871590000 1145915216 2018028230
871620000 1146408230 2018550250
871650000 1146900250 2019093346
871680000 1147413346 2019640384
871710000 1147930384 2020249452
871740000 1148509452 2020866474
871770000 1149096474 2021418535
